ChEMBL_ID,UniProt_Accession
CHEMBL2035187,O75116
CHEMBL2035187,Q14839
CHEMBL2035187,Q00535
CHEMBL2035187,Q9UK32
CHEMBL2035187,P49748
CHEMBL2035187,Q13873
CHEMBL2035187,Q9NYV4
CHEMBL2035187,Q76MJ5
CHEMBL2035187,Q9H0A0
CHEMBL2035187,Q16513
CHEMBL2035187,Q9NYL2
CHEMBL2035187,Q13188
CHEMBL2035187,Q14680
CHEMBL2035187,Q13131
CHEMBL2035187,O00444
CHEMBL2035187,Q13627
CHEMBL2035187,Q8IW41
CHEMBL2035187,P11274
CHEMBL2035187,Q13233
CHEMBL2035187,O15254
CHEMBL2035187,Q9Y243
CHEMBL2035187,P54753
CHEMBL2035187,P54756
CHEMBL2035187,Q9NWZ3
CHEMBL2035187,Q9BZL6
CHEMBL2035187,O75385
CHEMBL2035187,Q07912
CHEMBL2035187,P26196
CHEMBL2035187,Q9Y6R4
CHEMBL2035187,Q9Y6E0
CHEMBL2035187,P30291
CHEMBL2035187,Q16584
CHEMBL2035187,P08069
CHEMBL2035187,O14965
CHEMBL2035187,Q9Y2U5
CHEMBL2035187,Q9H773
CHEMBL2035187,Q7KZI7
CHEMBL2035187,O60313
CHEMBL2035187,Q15067
CHEMBL2035187,Q7L7X3
CHEMBL2035187,Q5HYI8
CHEMBL2035187,P29317
CHEMBL2035187,Q9NSD9
CHEMBL2035187,P16591
CHEMBL2035187,Q13470
CHEMBL2035187,Q9Y5S2
CHEMBL2035187,P27448
CHEMBL2035187,Q96RR4
CHEMBL2035187,P31153
CHEMBL2035187,Q96PY6
CHEMBL2035187,Q8TBX8
CHEMBL2035187,Q96L34
CHEMBL2035187,P48730
CHEMBL2035187,Q96GD4
CHEMBL2035187,Q9UL54
CHEMBL2035187,P24941
CHEMBL2035187,P20248
CHEMBL2035187,P78396
CHEMBL2035187,P29597
CHEMBL2035187,O94806
CHEMBL2035187,P22234
CHEMBL40,P29466
CHEMBL40,Q9NPD5
CHEMBL40,P30988
CHEMBL40,P17252
CHEMBL40,P08246
CHEMBL40,P11712
CHEMBL40,P10635
CHEMBL40,Q16539
CHEMBL40,P46720
CHEMBL40,O35627
CHEMBL40,P21554
CHEMBL40,P04626
CHEMBL40,P21917
CHEMBL40,P29476
CHEMBL40,Q63120
CHEMBL40,Q8VI47
CHEMBL40,P35498
CHEMBL40,Q99250
CHEMBL40,Q9NY46
CHEMBL40,P35462
CHEMBL40,P08913
CHEMBL40,P15127
CHEMBL40,P37288
CHEMBL40,P21397
CHEMBL40,P32245
CHEMBL40,O76074
CHEMBL40,Q99720
CHEMBL40,P29274
CHEMBL40,P11229
CHEMBL40,P20813
CHEMBL40,P06239
CHEMBL40,P00918
CHEMBL40,A6XA80
CHEMBL40,P43140
CHEMBL40,P33527
CHEMBL40,P28564
CHEMBL40,O75469
CHEMBL40,P49146
CHEMBL40,P04775
CHEMBL40,P04774
CHEMBL40,P08104
CHEMBL40,P08684
CHEMBL40,P04798
CHEMBL40,P33260
CHEMBL40,P20815
CHEMBL40,P05177
CHEMBL40,P78329
CHEMBL40,P11712
CHEMBL40,P51589
CHEMBL40,P33261
CHEMBL40,P10632
CHEMBL40,P10635
CHEMBL40,Q02928
CHEMBL40,P20813
CHEMBL40,Q16678
CHEMBL40,P11509
CHEMBL40,Q9HB55
CHEMBL40,P05181
CHEMBL40,P24462
CHEMBL40,Q8TAV3
CHEMBL40,Q08477
CHEMBL40,Q16696
CHEMBL40,P98187
CHEMBL40,P20853
CHEMBL40,P24903
CHEMBL40,Q6VVX0
CHEMBL40,Q96SQ9
CHEMBL40,Q7Z449
CHEMBL40,Q5TCH4
CHEMBL40,P13584
CHEMBL40,Q08209
CHEMBL40,P25101
CHEMBL40,P28482
CHEMBL40,Q96QA9
CHEMBL40,P08575
CHEMBL40,B2RX12
CHEMBL40,P25100
CHEMBL40,P0DMS8
CHEMBL40,P18825
CHEMBL40,P03956
CHEMBL40,P02768
CHEMBL40,Q92887
CHEMBL40,Q14994
CHEMBL40,P25025
CHEMBL40,P41143
CHEMBL40,P08173
CHEMBL40,P19327
CHEMBL40,P25929
CHEMBL40,P51681
CHEMBL40,P25021
CHEMBL40,O75496
CHEMBL40,P05177
CHEMBL40,P08588
CHEMBL40,P22309
CHEMBL40,P15207
CHEMBL40,P18089
CHEMBL40,P08183
CHEMBL40,P41968
CHEMBL40,P00533
CHEMBL40,P25024
CHEMBL40,O88563
CHEMBL40,P23219
CHEMBL40,Q92731
CHEMBL40,P10632
CHEMBL40,Q9Y6L6
CHEMBL40,P13945
CHEMBL40,P08172
CHEMBL40,P07943
CHEMBL40,P25103
CHEMBL40,P08684
CHEMBL40,P30411
CHEMBL40,P20309
CHEMBL40,P06241
CHEMBL40,P35372
CHEMBL40,P31645
CHEMBL40,P08912
CHEMBL40,P33261
CHEMBL40,P26435
CHEMBL40,O95342
CHEMBL40,P27361
CHEMBL40,P08311
CHEMBL40,P17948
CHEMBL40,P30542
CHEMBL40,P35354
CHEMBL40,P12530
CHEMBL40,P33032
CHEMBL40,P28223
CHEMBL40,P04150
CHEMBL40,P41597
CHEMBL40,P07550
CHEMBL40,P14416
CHEMBL40,O15245
CHEMBL40,P22303
CHEMBL40,P03372
CHEMBL40,Q01959
CHEMBL40,P50406
CHEMBL40,P15823
CHEMBL40,P32241
CHEMBL40,P50052
CHEMBL40,P29477
CHEMBL40,P41595
CHEMBL40,P35367
CHEMBL40,P51679
CHEMBL40,P24557
CHEMBL40,O70528
CHEMBL40,Q6PSM0
CHEMBL40,P25105
CHEMBL40,O54915
CHEMBL40,P23975
CHEMBL40,P28335
CHEMBL40,P21452
CHEMBL40,O94956
CHEMBL40,Q690N0
CHEMBL40,P41145
CHEMBL40,P21728
CHEMBL40,P14780
CHEMBL40,P05181
CHEMBL40,P32238
CHEMBL40,Q12809
CHEMBL40,P22771
CHEMBL40,P24524
CHEMBL40,P07727
CHEMBL40,P20781
CHEMBL40,Q9Y271
CHEMBL40,P12822
CHEMBL40,O88269
CHEMBL40,O70127
CHEMBL40,P11509
CHEMBL40,O35913
CHEMBL40,P04035
CHEMBL149972,Q9QUS1
CHEMBL259571,P0DTD1
CHEMBL259571,P35869
CHEMBL259571,Q0VJU6
CHEMBL272427,O95342
CHEMBL272427,P04054
CHEMBL272427,Q13822
CHEMBL272427,Q62633
CHEMBL272427,P46720
CHEMBL272427,Q6PSM0
CHEMBL272427,Q14973
CHEMBL272427,O15439
CHEMBL272427,Q9UBN7
CHEMBL272427,Q96RI1
CHEMBL272427,O88397
CHEMBL272427,Q8TDU6
CHEMBL272427,P0DTD1
CHEMBL272427,Q12908
CHEMBL272427,O70127
CHEMBL272427,O35913
CHEMBL272427,P46721
CHEMBL272427,P26435
CHEMBL2135460,P25929
CHEMBL2135460,Q08499
CHEMBL2135460,P25021
CHEMBL2135460,P08588
CHEMBL2135460,P30542
CHEMBL2135460,P35354
CHEMBL2135460,P32239
CHEMBL2135460,P28223
CHEMBL2135460,P04150
CHEMBL2135460,P14416
CHEMBL2135460,P07550
CHEMBL2135460,P15207
CHEMBL2135460,P21731
CHEMBL2135460,Q01959
CHEMBL2135460,P03372
CHEMBL2135460,P06401
CHEMBL2135460,P35348
CHEMBL2135460,P18089
CHEMBL2135460,P62813
CHEMBL2135460,P41595
CHEMBL2135460,P35367
CHEMBL2135460,Q63921
CHEMBL2135460,P21554
CHEMBL2135460,P41968
CHEMBL2135460,P30556
CHEMBL2135460,P46098
CHEMBL2135460,P23975
CHEMBL2135460,P28335
CHEMBL2135460,O75469
CHEMBL2135460,Q9UBN7
CHEMBL2135460,P35439
CHEMBL2135460,P35462
CHEMBL2135460,Q9Y5N1
CHEMBL2135460,P08908
CHEMBL2135460,P08913
CHEMBL2135460,P41145
CHEMBL2135460,Q92847
CHEMBL2135460,P43681
CHEMBL2135460,P21728
CHEMBL2135460,Q99808
CHEMBL2135460,P37288
CHEMBL2135460,O43193
CHEMBL2135460,P08172
CHEMBL2135460,P22002
CHEMBL2135460,Q14432
CHEMBL2135460,P0DTD1
CHEMBL2135460,O94925
CHEMBL2135460,P30518
CHEMBL2135460,P0DMS8
CHEMBL2135460,P20309
CHEMBL2135460,P18825
CHEMBL2135460,P21397
CHEMBL2135460,Q12809
CHEMBL2135460,P30411
CHEMBL2135460,P32238
CHEMBL2135460,P32245
CHEMBL2135460,P35372
CHEMBL2135460,P31645
CHEMBL2135460,P41143
CHEMBL2135460,P29274
CHEMBL2135460,P11229
CHEMBL2079130,Q9UBN7
CHEMBL2064032,P0DTD1
CHEMBL1808388,P13866
CHEMBL1808388,P31639
CHEMBL48449,P29466
CHEMBL48449,Q9NPD5
CHEMBL48449,P30988
CHEMBL48449,O00743
CHEMBL48449,P17252
CHEMBL48449,P08246
CHEMBL48449,P11712
CHEMBL48449,P18031
CHEMBL48449,P10635
CHEMBL48449,Q16539
CHEMBL48449,P51450
CHEMBL48449,P36873
CHEMBL48449,P21554
CHEMBL48449,P04626
CHEMBL48449,P21917
CHEMBL48449,P29476
CHEMBL48449,P35462
CHEMBL48449,P08913
CHEMBL48449,P67775
CHEMBL48449,P15127
CHEMBL48449,P37288
CHEMBL48449,P21397
CHEMBL48449,P32245
CHEMBL48449,O76074
CHEMBL48449,Q99720
CHEMBL48449,Q8AWE3
CHEMBL48449,P29274
CHEMBL48449,P11229
CHEMBL48449,P06239
CHEMBL48449,P00918
CHEMBL48449,A6XA80
CHEMBL48449,P43140
CHEMBL48449,P81908
CHEMBL48449,O42275
CHEMBL48449,P04637
CHEMBL48449,P28564
CHEMBL48449,Q16665
CHEMBL48449,O75688
CHEMBL48449,P49146
CHEMBL48449,Q08209
CHEMBL48449,P25101
CHEMBL48449,P28482
CHEMBL48449,P08575
CHEMBL48449,P25100
CHEMBL48449,P0DMS8
CHEMBL48449,P18825
CHEMBL48449,P03956
CHEMBL48449,P25025
CHEMBL48449,P41143
CHEMBL48449,P08173
CHEMBL48449,P19327
CHEMBL48449,Q15645
CHEMBL48449,P25929
CHEMBL48449,P51681
CHEMBL48449,P25021
CHEMBL48449,O75496
CHEMBL48449,P05177
CHEMBL48449,P08588
CHEMBL48449,P02545
CHEMBL48449,P15207
CHEMBL48449,P53041
CHEMBL48449,P18089
CHEMBL48449,Q16637
CHEMBL48449,P41968
CHEMBL48449,P00533
CHEMBL48449,P25024
CHEMBL48449,Q9UBN7
CHEMBL48449,P23219
CHEMBL48449,Q92731
CHEMBL48449,Q9Y6L6
CHEMBL48449,P13945
CHEMBL48449,P08172
CHEMBL48449,P0DTD1
CHEMBL48449,Q92830
CHEMBL48449,P07943
CHEMBL48449,P08684
CHEMBL48449,P30411
CHEMBL48449,P20309
CHEMBL48449,P06241
CHEMBL48449,P25103
CHEMBL48449,P35372
CHEMBL48449,P31645
CHEMBL48449,P08912
CHEMBL48449,P33261
CHEMBL48449,P27361
CHEMBL48449,P08311
CHEMBL48449,P17948
CHEMBL48449,P30542
CHEMBL48449,P35354
CHEMBL48449,P12530
CHEMBL48449,P33032
CHEMBL48449,P28223
CHEMBL48449,P25094
CHEMBL48449,P04150
CHEMBL48449,P41597
CHEMBL48449,P07550
CHEMBL48449,P14416
CHEMBL48449,P22303
CHEMBL48449,P03372
CHEMBL48449,Q01959
CHEMBL48449,P50406
CHEMBL48449,P15823
CHEMBL48449,P32241
CHEMBL48449,P50052
CHEMBL48449,P29477
CHEMBL48449,P41595
CHEMBL48449,P35367
CHEMBL48449,P51679
CHEMBL48449,P24557
CHEMBL48449,O70528
CHEMBL48449,P25105
CHEMBL48449,P23975
CHEMBL48449,P28335
CHEMBL48449,P21452
CHEMBL48449,Q690N0
CHEMBL48449,P41145
CHEMBL48449,P21728
CHEMBL48449,P14780
CHEMBL48449,P05181
CHEMBL48449,P32238
CHEMBL48449,P22771
CHEMBL48449,P24524
CHEMBL48449,P07727
CHEMBL48449,P20781
CHEMBL48449,Q9Y271
CHEMBL48449,Q12809
CHEMBL48449,P12822
CHEMBL48449,P11509
CHEMBL48449,P04035
CHEMBL2325741,Q9HCP0
CHEMBL2325741,P23458
CHEMBL2325741,P06493
CHEMBL2325741,P36894
CHEMBL2325741,P17252
CHEMBL2325741,P06213
CHEMBL2325741,P21709
CHEMBL2325741,P08631
CHEMBL2325741,P15056
CHEMBL2325741,Q9UGJ0
CHEMBL2325741,P12236
CHEMBL2325741,Q7L2E3
CHEMBL2325741,Q96S44
CHEMBL2325741,Q9H2K8
CHEMBL2325741,P09619
CHEMBL2325741,Q14683
CHEMBL2325741,P25098
CHEMBL2325741,O95819
CHEMBL2325741,P22830
CHEMBL2325741,P05129
CHEMBL2325741,P24941
CHEMBL2325741,P53779
CHEMBL2325741,P51817
CHEMBL2325741,Q9NU22
CHEMBL2325741,Q9HAZ1
CHEMBL2325741,Q6ZSR9
CHEMBL2325741,P33981
CHEMBL2325741,Q9P289
CHEMBL2325741,O14757
CHEMBL2325741,Q6P5Z2
CHEMBL2325741,Q7RTN6
CHEMBL2325741,Q04912
CHEMBL2325741,Q15418
CHEMBL2325741,O75582
CHEMBL2325741,P31689
CHEMBL2325741,Q32MK0
CHEMBL2325741,P78368
CHEMBL2325741,P49759
CHEMBL2325741,Q14164
CHEMBL2325741,Q12851
CHEMBL2325741,Q92499
CHEMBL2325741,P12931
CHEMBL2325741,P48426
CHEMBL2325741,P05141
CHEMBL2325741,Q8TD19
CHEMBL2325741,P37173
CHEMBL2325741,Q9Y4K4
CHEMBL2325741,P43250
CHEMBL2325741,Q9NQU5
CHEMBL2325741,P36896
CHEMBL2325741,Q9UHD2
CHEMBL2325741,P49674
CHEMBL2325741,P29323
CHEMBL2325741,P06241
CHEMBL2325741,Q9UBE8
CHEMBL2325741,Q13464
CHEMBL2325741,Q86XP3
CHEMBL2325741,P49760
CHEMBL2325741,P49137
CHEMBL2325741,O75643
CHEMBL2325741,P27361
CHEMBL2325741,O75116
CHEMBL2325741,Q14839
CHEMBL2325741,Q9NYV4
CHEMBL2325741,Q96S53
CHEMBL2325741,Q14680
CHEMBL2325741,Q13131
CHEMBL2325741,O00444
CHEMBL2325741,P54753
CHEMBL2325741,Q709F0
CHEMBL2325741,P26196
CHEMBL2325741,Q9Y6R4
CHEMBL2325741,Q9Y6E0
CHEMBL2325741,Q16584
CHEMBL2325741,O14965
CHEMBL2325741,Q7KZI7
CHEMBL2325741,Q9Y5S2
CHEMBL2325741,P48730
CHEMBL2325741,Q96GD4
CHEMBL2325741,P29597
CHEMBL2325741,P43405
CHEMBL2325741,P22234
CHEMBL2325741,Q15349
CHEMBL2325741,P55263
CHEMBL2325741,P06737
CHEMBL2325741,O95347
CHEMBL2325741,O95835
CHEMBL2325741,O00238
CHEMBL2325741,O75716
CHEMBL2325741,Q8NI60
CHEMBL2325741,P54577
CHEMBL2325741,P30519
CHEMBL2325741,P17612
CHEMBL2325741,Q9ULC5
CHEMBL2325741,O95382
CHEMBL2325741,O43683
CHEMBL2325741,P10398
CHEMBL2325741,P22612
CHEMBL2325741,P42285
CHEMBL2325741,P35580
CHEMBL2325741,P18074
CHEMBL2325741,P62826
CHEMBL2325741,Q04771
CHEMBL2325741,Q02750
CHEMBL2325741,P61160
CHEMBL2325741,Q6DT37
CHEMBL2325741,P11362
CHEMBL2325741,P41743
CHEMBL2325741,O96013
CHEMBL2325741,P36897
CHEMBL2325741,P19784
CHEMBL2325741,P50750
CHEMBL2325741,P51955
CHEMBL2325741,P28482
CHEMBL2325741,P43686
CHEMBL2325741,P07332
CHEMBL2325741,Q8TD08
CHEMBL2325741,Q96RG2
CHEMBL2325741,P20340
CHEMBL2325741,P42680
CHEMBL2325741,P11802
CHEMBL2325741,Q9Y616
CHEMBL2325741,P07949
CHEMBL2325741,P51617
CHEMBL2325741,P22694
CHEMBL2325741,Q9UPZ9
CHEMBL2325741,Q13177
CHEMBL2325741,Q02880
CHEMBL2325741,P61158
CHEMBL2325741,Q13882
CHEMBL2325741,Q15831
CHEMBL2325741,Q9Y6M4
CHEMBL2325741,P12268
CHEMBL2325741,Q9UKE5
CHEMBL2325741,P05771
CHEMBL2325741,P41250
CHEMBL2325741,O00764
CHEMBL2325741,Q9H2G2
CHEMBL2325741,O75460
CHEMBL2325741,Q13976
CHEMBL2325741,O94804
CHEMBL2325741,P42685
CHEMBL2325741,Q14289
CHEMBL2325741,Q99640
CHEMBL2325741,Q14004
CHEMBL2325741,Q6PHR2
CHEMBL2325741,P41240
CHEMBL2325741,Q13418
CHEMBL2325741,Q00535
CHEMBL2325741,P49748
CHEMBL2325741,Q76MJ5
CHEMBL2325741,Q13188
CHEMBL2325741,Q13627
CHEMBL2325741,Q13233
CHEMBL2325741,P54756
CHEMBL2325741,Q9NWZ3
CHEMBL2325741,Q9BZL6
CHEMBL2325741,Q96NX5
CHEMBL2325741,Q07912
CHEMBL2325741,P30291
CHEMBL2325741,O60313
CHEMBL2325741,Q15067
CHEMBL2325741,P29317
CHEMBL2325741,P16591
CHEMBL2325741,Q13470
CHEMBL2325741,Q8IYD1
CHEMBL2325741,Q58FF8
CHEMBL2325741,P33991
CHEMBL2325741,P42684
CHEMBL2325741,Q15375
CHEMBL2325741,P00519
CHEMBL2325741,P45984
CHEMBL2325741,Q13557
CHEMBL2325741,Q16566
CHEMBL2325741,Q15392
CHEMBL2325741,Q13163
CHEMBL2325741,P11216
CHEMBL2325741,P08240
CHEMBL2325741,O00571
CHEMBL2325741,O14578
CHEMBL2325741,P54619
CHEMBL2325741,P31751
CHEMBL2325741,Q16512
CHEMBL2325741,P06239
CHEMBL2325741,Q99759
CHEMBL2325741,Q92918
CHEMBL2325741,Q5VT25
CHEMBL2325741,P61026
CHEMBL2325741,Q00534
CHEMBL2325741,P36888
CHEMBL2325741,P49411
CHEMBL2325741,Q00536
CHEMBL2325741,P53671
CHEMBL2325741,P07741
CHEMBL2325741,Q8N4C8
CHEMBL2325741,O76039
CHEMBL2325741,P07948
CHEMBL2325741,P11388
CHEMBL2325741,P13861
CHEMBL2325741,P50613
CHEMBL2325741,Q9BQI3
CHEMBL2325741,Q6JQN1
CHEMBL2325741,P00533
CHEMBL2325741,Q7Z406
CHEMBL2325741,P11309
CHEMBL2325741,Q15759
CHEMBL2325741,P0DTD1
CHEMBL2325741,Q13555
CHEMBL2325741,P46734
CHEMBL2325741,Q06187
CHEMBL2325741,O60841
CHEMBL2325741,Q05655
CHEMBL2325741,Q9UK32
CHEMBL2325741,Q13873
CHEMBL2325741,Q16513
CHEMBL2325741,Q8IW41
CHEMBL2325741,Q9Y243
CHEMBL2325741,P08069
CHEMBL2325741,Q9H773
CHEMBL2325741,Q7L7X3
CHEMBL2325741,Q5HYI8
CHEMBL2325741,Q96RR4
CHEMBL2325741,Q12809
CHEMBL2325741,O94806
CHEMBL2325741,Q00526
CHEMBL2325741,P51956
CHEMBL2325741,P45983
CHEMBL2325741,Q05397
CHEMBL2325741,Q15569
CHEMBL2325741,Q9H0K1
CHEMBL2325741,Q16539
CHEMBL2325741,P04629
CHEMBL2325741,P54760
CHEMBL2325741,Q8IVH8
CHEMBL2325741,P23443
CHEMBL2325741,P52564
CHEMBL2325741,Q9UHD8
CHEMBL2325741,P07947
CHEMBL2325741,P38117
CHEMBL2325741,P16083
CHEMBL2325741,P30086
CHEMBL2325741,O14976
CHEMBL2325741,Q13164
CHEMBL2325741,Q86TW2
CHEMBL2325741,P27707
CHEMBL2325741,Q13705
CHEMBL2325741,Q9Y2K2
CHEMBL2325741,Q01813
CHEMBL2325741,Q9NSY1
CHEMBL2325741,P49841
CHEMBL2325741,O75676
CHEMBL2325741,P48729
CHEMBL2325741,Q9NTK5
CHEMBL2325741,Q15746
CHEMBL2325741,P36507
CHEMBL2325741,Q9Y572
CHEMBL2325741,O15197
CHEMBL2325741,Q2M2I8
CHEMBL2325741,Q99683
CHEMBL2325741,Q9H093
CHEMBL2325741,P54819
CHEMBL2325741,P54764
CHEMBL2325741,Q00537
CHEMBL2325741,Q13043
CHEMBL2325741,Q08345
CHEMBL2325741,P15735
CHEMBL2325741,Q9UM73
CHEMBL2325741,Q9P0J0
CHEMBL2325741,P53667
CHEMBL2325741,Q9UBN7
CHEMBL2325741,Q9BZE4
CHEMBL2325741,P51812
CHEMBL2325741,P49840
CHEMBL2325741,Q04759
CHEMBL2325741,O43353
CHEMBL2325741,Q15208
CHEMBL2325741,P31749
CHEMBL2325741,Q13535
CHEMBL2325741,Q16832
CHEMBL2325741,P08581
CHEMBL2325741,P08574
CHEMBL2325741,Q9H0A0
CHEMBL2325741,Q9NYL2
CHEMBL2325741,P11274
CHEMBL2325741,O15254
CHEMBL2325741,O75385
CHEMBL2325741,Q9Y2U5
CHEMBL2325741,Q9NSD9
CHEMBL2325741,P27448
CHEMBL2325741,P31153
CHEMBL2325741,Q96PY6
CHEMBL2325741,Q8TBX8
CHEMBL2325741,Q96L34
CHEMBL2325741,Q9UL54
CHEMBL3544988,Q9GZT9
CHEMBL3544988,Q9NWT6
CHEMBL3544988,P0DTD1
CHEMBL3544988,Q9UBN7
CHEMBL4298137,Q8RLA6
CHEMBL4297509,P03372
CHEMBL4297509,Q92731
CHEMBL4297509,P03372
CHEMBL4297509,P40337
CHEMBL4297509,Q13617
CHEMBL3358920,O08530
CHEMBL3358920,P05177
CHEMBL3358920,P35414
CHEMBL3358920,O95977
CHEMBL3358920,P25090
CHEMBL3358920,P07550
CHEMBL3358920,W5VNF7
CHEMBL3358920,P49238
CHEMBL3358920,Q9H228
CHEMBL3358920,P11712
CHEMBL3358920,P49841
CHEMBL3358920,P10635
CHEMBL3358920,P00519
CHEMBL3358920,Q5NUL3
CHEMBL3358920,P21453
CHEMBL3358920,Q5T601
CHEMBL3358920,P30556
CHEMBL3358920,P21730
CHEMBL3358920,O14965
CHEMBL3358920,Q99500
CHEMBL3358920,P08913
CHEMBL3358920,P22607
CHEMBL3358920,P43220
CHEMBL3358920,Q9HC97
CHEMBL3358920,Q8TDV5
CHEMBL3358920,P28482
CHEMBL3358920,P55201
CHEMBL3358920,P08684
CHEMBL3358920,P0DMS8
CHEMBL3358920,Q12809
CHEMBL3358920,O60885
CHEMBL3358920,P48730
CHEMBL3358920,P24941
CHEMBL3358920,O15164
CHEMBL3358920,P33261
CHEMBL3358920,H9EUW9
CHEMBL3358920,P48303
CHEMBL3358920,O95136
CHEMBL3608680,P05177
CHEMBL3608680,P11712
CHEMBL3608680,P10635
CHEMBL3608680,P21452
CHEMBL3608680,P16177
CHEMBL3608680,P25103
CHEMBL3608680,P08684
CHEMBL3608680,P29371
CHEMBL3608680,Q12809
CHEMBL3608680,P33261
CHEMBL4303214,P0DTD1
CHEMBL4303214,Q9UBN7
CHEMBL284092,P25115
CHEMBL284092,P19020
CHEMBL284092,P30729
CHEMBL284092,P18901
CHEMBL284092,P61169
CHEMBL284092,P14416
CHEMBL284092,P08908
CHEMBL284092,P08908
CHEMBL284092,P08684
CHEMBL284092,P15823
CHEMBL284092,P23944
CHEMBL284092,P43140
CHEMBL284092,P28223
CHEMBL284092,P14416
CHEMBL284092,P19327
CHEMBL1204187,P30994
CHEMBL1204187,P08909
CHEMBL1204187,P14842
CHEMBL1204187,P28564
CHEMBL1204187,P30940
CHEMBL1204187,P19327
CHEMBL1204187,P28565
CHEMBL1204187,P61169
CHEMBL1204187,P08183
CHEMBL3643413,P02708
CHEMBL3643413,P23458
CHEMBL3643413,P42338
CHEMBL3643413,Q9HBH9
CHEMBL3643413,O60674
CHEMBL3643413,P17252
CHEMBL3643413,P06213
CHEMBL3643413,Q9UBF8
CHEMBL3643413,P17612
CHEMBL3643413,Q16539
CHEMBL3643413,P42337
CHEMBL3643413,P00519
CHEMBL3643413,P21554
CHEMBL3643413,P04626
CHEMBL3643413,P54760
CHEMBL3643413,Q9Y5N1
CHEMBL3643413,P35462
CHEMBL3643413,P10721
CHEMBL3643413,P08913
CHEMBL3643413,Q92847
CHEMBL3643413,P22607
CHEMBL3643413,O43193
CHEMBL3643413,P30530
CHEMBL3643413,P21397
CHEMBL3643413,P24941
CHEMBL3643413,O15164
CHEMBL3643413,P29274
CHEMBL3643413,Q16512
CHEMBL3643413,P11229
CHEMBL3643413,P06239
CHEMBL3643413,P42336
CHEMBL3643413,P21731
CHEMBL3643413,P49841
CHEMBL3643413,P06401
CHEMBL3643413,P04637
CHEMBL3643413,P22455
CHEMBL3643413,O75469
CHEMBL3643413,P46098
CHEMBL3643413,P08908
CHEMBL3643413,P25101
CHEMBL3643413,P52333
CHEMBL3643413,O75582
CHEMBL3643413,P28482
CHEMBL3643413,P0DMS8
CHEMBL3643413,P41143
CHEMBL3643413,Q14432
CHEMBL3643413,P43403
CHEMBL3643413,P41279
CHEMBL3643413,P25929
CHEMBL3643413,P08588
CHEMBL3643413,P11802
CHEMBL3643413,P07949
CHEMBL3643413,Q53H12
CHEMBL3643413,P54764
CHEMBL3643413,P16234
CHEMBL3643413,Q9UM73
CHEMBL3643413,P41968
CHEMBL3643413,P30556
CHEMBL3643413,P00533
CHEMBL3643413,P42345
CHEMBL3643413,O35904
CHEMBL3643413,O00329
CHEMBL3643413,Q04759
CHEMBL3643413,P08172
CHEMBL3643413,P78527
CHEMBL3643413,P30411
CHEMBL3643413,P20309
CHEMBL3643413,P42356
CHEMBL3643413,P31749
CHEMBL3643413,P42771
CHEMBL3643413,P35372
CHEMBL3643413,P31645
CHEMBL3643413,P08581
CHEMBL3643413,P49137
CHEMBL3643413,Q15118
CHEMBL3643413,Q06187
CHEMBL3643413,Q08499
CHEMBL3643413,O75116
CHEMBL3643413,Q16513
CHEMBL3643413,P48736
CHEMBL3643413,P30542
CHEMBL3643413,P35354
CHEMBL3643413,Q8NEB9
CHEMBL3643413,P28223
CHEMBL3643413,P32239
CHEMBL3643413,P04150
CHEMBL3643413,P14416
CHEMBL3643413,P07550
CHEMBL3643413,Q8IW41
CHEMBL3643413,Q01959
CHEMBL3643413,P03372
CHEMBL3643413,P35348
CHEMBL3643413,P41595
CHEMBL3643413,P35367
CHEMBL3643413,P35968
CHEMBL3643413,P23975
CHEMBL3643413,P08069
CHEMBL3643413,O14965
CHEMBL3643413,P41145
CHEMBL3643413,P21728
CHEMBL3643413,P55201
CHEMBL3643413,P30518
CHEMBL3643413,Q9JHG7
CHEMBL3643413,P32238
CHEMBL3643413,Q12809
CHEMBL3643413,O60885
CHEMBL3643413,P48730
CHEMBL3643413,P29597
CHEMBL3643413,P43405
CHEMBL1078178,P55263
CHEMBL1078178,Q00526
CHEMBL1078178,P23458
CHEMBL1078178,P06737
CHEMBL1078178,O95835
CHEMBL1078178,O95347
CHEMBL1078178,O00238
CHEMBL1078178,P06493
CHEMBL1078178,O75716
CHEMBL1078178,Q58FF8
CHEMBL1078178,O60674
CHEMBL1078178,P33991
CHEMBL1078178,Q8NI60
CHEMBL1078178,P36894
CHEMBL1078178,P51956
CHEMBL1078178,P45983
CHEMBL1078178,P06213
CHEMBL1078178,P17252
CHEMBL1078178,P54577
CHEMBL1078178,P30519
CHEMBL1078178,P17612
CHEMBL1078178,Q9ULC5
CHEMBL1078178,Q05397
CHEMBL1078178,P42684
CHEMBL1078178,Q9H0K1
CHEMBL1078178,Q16539
CHEMBL1078178,O43683
CHEMBL1078178,P08631
CHEMBL1078178,Q15375
CHEMBL1078178,P15056
CHEMBL1078178,P00519
CHEMBL1078178,P10398
CHEMBL1078178,P04629
CHEMBL1078178,P54760
CHEMBL1078178,Q9UGJ0
CHEMBL1078178,P51159
CHEMBL1078178,Q8IVH8
CHEMBL1078178,P45984
CHEMBL1078178,Q13557
CHEMBL1078178,Q16566
CHEMBL1078178,Q15392
CHEMBL1078178,P23443
CHEMBL1078178,Q13163
CHEMBL1078178,P12236
CHEMBL1078178,P52564
CHEMBL1078178,P22607
